partyfacts_id,x_1,lo_1,up_1,x_2,lo_2,up_2
1796,-0.25568965000096766,-0.5812092132629917,0.07585976013016202,0.2512354812609961,-0.881564139387121,1.4837195773693466
1808,0.46319085346777156,-0.0533049375428987,0.9818699833947928,0.40689492182095177,-0.7948068255725088,1.7412048224058096
1813,-0.4662282352304421,-0.8445057859873879,-0.05491389730527611,0.1382861792969697,-1.0184068830232045,1.365233354171409
1816,-0.8034796586099009,-1.399343079981949,-0.17885497840392026,1.1802056359658215,-0.12063790496556781,2.59070218239962
1819,1.207590797894579,0.6218280288793895,1.7755331571455475,-0.7058967506812598,-1.988342095381145,0.6622180984059804
1820,0.5870698096381881,0.17031735019020006,1.0174631063346393,-0.05766196576912235,-1.2927225881548703,1.3030555506837431
1861,-2.376180720745648,-3.403290969880133,-1.3076285479963772,0.24269524974841267,-1.1081515173472325,1.8648898469624486
1968,1.2313556298324997,0.7357175378002432,1.778701555128135,-1.9522666198285168,-3.3018730739301,-0.5938966369909127
1970,0.17131834670669166,-0.6477635421577244,0.8237638747705791,0.5967038832559316,-0.6402734188325095,1.9338922415282018
1971,0.6525298861498158,0.20758912461557832,1.0869514361162882,-1.2948395973087818,-2.4292697791669724,-0.10178444679031028
2024,0.057703717466297134,-0.6109434103299447,0.6594611428725878,-0.818512964184446,-1.8652880335344333,0.27475622637822295
2029,0.3293260969008067,-0.2747772161421902,0.890032662388302,-0.12454876651796962,-1.291511587996857,1.1557811943889345
2046,-0.18222706962283897,-0.7048698095330374,0.3672434924104297,-1.5356051620186806,-2.5854014579427216,-0.4806980679329836
2047,-0.33576171706472996,-0.7201221103545652,0.07445708960621031,0.9048474169439393,-0.3147570840392926,2.253991431124019
2049,1.1613981469597459,0.4534091094932152,1.8695607179080789,-1.2868282251840522,-2.5643835021221606,0.05278585215937765
2052,0.4405733274570506,-0.015928399413164623,0.9033885547630097,0.37738730803722564,-0.8217523918770997,1.7178571037336137
2053,1.022320155275098,0.31031135459083303,1.663156294915512,-0.5400033885120058,-1.740393446074742,0.7877191449755033
2056,1.570418178407643,1.0281697060080872,2.2081611760898747,-0.9466714227724521,-2.2460006255827603,0.34186798822665243
2057,1.4090669234698683,0.8707344364000493,1.9899026832836169,-0.8150717602953597,-2.111143984716895,0.5555782459550658
2130,0.2603426540442465,-0.21621736165372052,0.7059718265954458,-0.43329712017194455,-1.5651638962597663,0.7794128782116899
2133,0.250916187312389,-0.28691024265635917,0.7360640237730632,-0.20771287362627028,-1.3376999418971425,1.0349188254358679
2134,-0.042970750965029884,-0.6199583963537497,0.4807282847352923,0.7827280472464704,-0.418304573809987,2.0815237645472044
2141,0.2509294336223795,-0.2475423269099289,0.6845311596067245,-0.22149135337999282,-1.3252415871430763,0.9976386292426829
2277,-1.4088314330910994,-2.0280355659732114,-0.7927696039441934,-0.50588450084993275,-1.6919844342629242,0.8036248492105571
2278,-0.24522342014757478,-0.6668981416046593,0.18959916909916044,0.26093510485577465,-0.8990444382205355,1.5372434125492287
2279,0.45220470871485907,-0.158810110198955,1.0100404850183777,-0.15762511033570203,-1.3241264907934667,1.1474130234464535
2280,1.2503150908780598,0.7870250204454584,1.7332913653581359,-0.8462826106750581,-2.094393527731341,0.4988000617427591
2283,0.3447771321982399,-0.19260593037869206,0.857319241334032,0.33743943049478686,-0.8876118880703083,1.6828374397055805
2347,0.6596906483435434,-0.0038034038674907523,1.2934574189983605,-0.12649536864295963,-1.3416527840797339,1.2148393899957401
2458,-0.16172766401354427,-0.5206369223691732,0.20227769496194486,1.0195710973303913,-0.18503202266350452,2.3186427952318356
2472,-0.8737251529057095,-1.3932874031780402,-0.40467500478944113,0.35125170695821406,-0.8825652208717016,1.6904698924420936
2474,-0.8918455386954405,-1.4689914793290946,-0.33942016717528106,-0.7682321611045655,-1.9358317801914406,0.46031971104779457
2502,0.38442796435148663,-0.3250304519798465,1.0063958400589075,0.07872553179891814,-1.1024072092294486,1.3983209794441456
2509,-0.15952523332464702,-0.5193068467832407,0.20595371273175847,0.3910144290974325,-0.7225105598090386,1.5996044340606042
2515,-1.1211051081603713,-1.7887280670206773,-0.5000319457453788,-0.931793362807996,-2.117190598013112,0.28650296667888964
2516,-0.6629182403804221,-1.6511157987133498,0.65908028379679,-0.7088522989027813,-1.7988451184776357,0.49156927094208003
2517,-0.1634203705939447,-0.5191341610126888,0.19284532517956648,1.0155709512249063,-0.21778153516296395,2.342373405277051
2522,-0.4796400380654853,-0.8174656247002963,-0.11691348588130304,1.258967247651907,-0.025281653427468888,2.6652564740530638
2525,-0.5087521679321843,-1.0502552909101925,0.1425860307452092,0.5064614726149467,-0.7201998337365888,1.8758437236790244
2991,0.8174172281594789,0.23515226322135735,1.3546841932304112,-0.6032144247383315,-1.785421970024627,0.6651944992676307
2992,0.5208333847010722,-0.12857642441858186,1.0999118220937556,-0.4427041446863072,-1.6104305363445748,0.8017012498359907
3098,-0.22906288605644765,-0.5566623833295914,0.1125264289605088,1.0204306539192562,-0.19769412989726423,2.3380015932030007
3114,-0.35620771838145193,-0.7452961382357486,0.09828904630096846,0.8921476110072679,-0.31247642801864084,2.224633833842233
